repo,commit,tool,rule_id,severity,file,line,masked_value,fingerprint,verdict,reason
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml,10,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/key:private-key-block:44f6dec7e1ebbf14,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/localhost__/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/localhost__/key:private-key-block:d0fe137e49aa3d47,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__/apiserver-loopback-client__/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__/apiserver-loopback-client__/key:private-key-block:63ac67aab7e7128b,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__/key:private-key-block:6b7da3beaf15b68f,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,"staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__10.0.0.1,127.0.0.1/key",1,----********************----,"staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__10.0.0.1,127.0.0.1/key:private-key-block:74cd635184710c0e",TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,"staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__10.0.0.1,127.0.0.1/test.com__10.0.0.1/key",1,----********************----,"staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__10.0.0.1,127.0.0.1/test.com__10.0.0.1/key:private-key-block:439b55f84cb2476f",TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/key:private-key-block:3bc93a28bb6ff91c,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/localhost__/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/localhost__/key:private-key-block:3f5cc56539dbac48,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/test.com__/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/test.com__/key:private-key-block:7a39957c95b03845,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/test.com_star.test.com_/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/test.com_star.test.com_/key:private-key-block:cf238733c13eeb82,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost_test.com_127.0.0.1/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost_test.com_127.0.0.1/key:private-key-block:2a482fc81bef54bd,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/test.com__/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/test.com__/key:private-key-block:3c71caee1cf9643c,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/options/testdata/test.com__/localhost__/key,1,----********************----,staging/src/k8s.io/apiserver/pkg/server/options/testdata/test.com__/localhost__/key:private-key-block:302c7cd3d06054d8,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/storage/etcd3/testing/testingcert/certificates.go,91,----********************----,staging/src/k8s.io/apiserver/pkg/storage/etcd3/testing/testingcert/certificates.go:private-key-block:8fa09ca6f009244f,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go,22,----********************----,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go:private-key-block:15181ed27c596dfc,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go,132,----********************----,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go:private-key-block:02d9687dcd006f6f,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go,199,----********************----,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go:private-key-block:f34785cbd9af716e,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/util/x509metrics/server_cert_deprecations_test.go,101,----********************----,staging/src/k8s.io/apiserver/pkg/util/x509metrics/server_cert_deprecations_test.go:private-key-block:02d9687dcd006f6f,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_1.pem,1,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_1.pem:private-key-block:8a95dd15247b3c07,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_2.pem,1,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_2.pem:private-key-block:fca15dbdb9476269,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_3.pem,1,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_3.pem:private-key-block:8744d5ee7a03b44b,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_1.pem,1,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_1.pem:private-key-block:705024d26ff0a90a,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_2.pem,1,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_2.pem:private-key-block:f602b0cb19809564,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_3.pem,1,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_3.pem:private-key-block:4294a9b3c337fccf,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/certs_test.go,62,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/certs_test.go:private-key-block:d11359bdfd9abd1d,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/certs_test.go,110,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/certs_test.go:private-key-block:ed27f5e0c9248079,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authorizer/webhook/certs_test.go,62,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authorizer/webhook/certs_test.go:private-key-block:d11359bdfd9abd1d,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/plugin/pkg/authorizer/webhook/certs_test.go,110,----********************----,staging/src/k8s.io/apiserver/plugin/pkg/authorizer/webhook/certs_test.go:private-key-block:ed27f5e0c9248079,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/discovery/testdata/apis/batch/v1.json,1,watc********************aces,staging/src/k8s.io/client-go/discovery/testdata/apis/batch/v1.json:generic-high-entropy:e335b53602a86600,FP,mime type
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/discovery/testdata/apis/batch/v1beta1.json,1,watc********************aces,staging/src/k8s.io/client-go/discovery/testdata/apis/batch/v1beta1.json:generic-high-entropy:bcf4ce3c0f91a6b6,FP,mime type
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__apps__v1_openapi.json,13444,watc********************List,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__apps__v1_openapi.json:generic-high-entropy:793e55a06cb2baea,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__batch__v1_openapi.json,7901,watc********************aces,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__batch__v1_openapi.json:generic-high-entropy:e335b53602a86600,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__discovery.k8s.io__v1_openapi.json,2405,watc********************aces,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__discovery.k8s.io__v1_openapi.json:generic-high-entropy:a6a561c73f9a0eec,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__discovery.k8s.io__v1_openapi.json,2547,watc********************List,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__discovery.k8s.io__v1_openapi.json:generic-high-entropy:c2af2981a24d6da9,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__discovery.k8s.io__v1_openapi.json,2699,watc********************lice,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__discovery.k8s.io__v1_openapi.json:generic-high-entropy:336350380f20602f,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__networking.k8s.io__v1alpha1_openapi.json,1217,getN********************rces,staging/src/k8s.io/client-go/openapi/openapitest/testdata/apis__networking.k8s.io__v1alpha1_openapi.json:generic-high-entropy:e1922b307c001293,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/plugin/pkg/client/auth/exec/exec_test.go,71,----********************----,staging/src/k8s.io/client-go/plugin/pkg/client/auth/exec/exec_test.go:private-key-block:b91380968eb20d59,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/rest/with_retry.go,323,X-Ku********************-UID,staging/src/k8s.io/client-go/rest/with_retry.go:generic-high-entropy:f81daed91931bad2,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/rest/with_retry_test.go,106,X-Ku********************-Uid,staging/src/k8s.io/client-go/rest/with_retry_test.go:generic-high-entropy:2ab20920114b6158,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/client-go/tools/cache/event_handler_name_test.go,41,k8s.********************unc1,staging/src/k8s.io/client-go/tools/cache/event_handler_name_test.go:generic-high-entropy:b110ba8cb439fb23,FP,path or resource identifier
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/tools/remotecommand/fallback_test.go,333,----********************----,staging/src/k8s.io/client-go/tools/remotecommand/fallback_test.go:private-key-block:2d0af0d90f7ac8e5,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/transport/transport_test.go,72,----********************----,staging/src/k8s.io/client-go/transport/transport_test.go:private-key-block:b91380968eb20d59,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/util/cert/testdata/dontUseThisKey.pem,1,----********************----,staging/src/k8s.io/client-go/util/cert/testdata/dontUseThisKey.pem:private-key-block:cd1ec0cfa9d258c5,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go,67,----********************----,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go:private-key-block:27bf3b0116ea9895,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go,112,----********************----,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go:private-key-block:1469c4dc0915984a,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go,146,----********************----,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go:private-key-block:27bf3b0116ea9895,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go,171,----********************----,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go:private-key-block:a1129e132174611e,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go,196,----********************----,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go:private-key-block:22ace9ae9b939992,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go,1193,----********************----,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go:private-key-block:4e69697ea8b56b8d,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go,1202,----********************----,staging/src/k8s.io/client-go/util/certificate/certificate_manager_test.go:private-key-block:0698c423d7b6cb46,TP,private key material (test fixture)
